product_link,product_savings,image_url,title,indigo_link,author,book_type,availability_value,strike_price,listprice_label,prominent_price,release_year,category,description
https://www.chapters.indigo.ca/en-ca/books/to-all-the-boys-ive/9781442426719-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a43%3a,save 33%,https://dynamic.indigoimages.ca/books/1442426713.jpg?width=140&quality=85&maxheight=180&sale=33&lang=en&z=2.31.2.2.31.1.10069-8,To All the Boys I've Loved Before,https://www.chapters.indigo.ca/en-ca/books/to-all-the-boys-ive/9781442426719-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a43%3a,Jenny Han,Trade Paperback,In stock online,14.99,list price,10,1995,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-baby-sitters-club-graphic/9780545813877-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a44%3a,save 23%,https://dynamic.indigoimages.ca/books/0545813875.jpg?width=140&quality=85&maxheight=180&sale=23&lang=en&z=2.31.2.2.31.1.10069-8,The Baby-Sitters Club Graphic Novel #1: Kristy's Great Idea (Full Color Edition),https://www.chapters.indigo.ca/en-ca/books/the-baby-sitters-club-graphic/9780545813877-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a44%3a,Ann M Martin,Trade Paperback,In stock online,12.99,list price,10,1996,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/me-and-earl-and-the/9781419719608-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a45%3a,save 16%,https://dynamic.indigoimages.ca/books/1419719602.jpg?width=140&quality=85&maxheight=180&sale=16&lang=en&z=2.31.2.2.31.1.10069-8,Me and Earl and the Dying Girl (Revised Edition),https://www.chapters.indigo.ca/en-ca/books/me-and-earl-and-the/9781419719608-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a45%3a,Jesse Andrews,Trade Paperback,In stock online,11.95,list price,10,1997,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-baby-sitters-club-graphic/9780545813891-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a46%3a,save 23%,https://dynamic.indigoimages.ca/books/0545813891.jpg?width=140&quality=85&maxheight=180&sale=23&lang=en&z=2.31.2.2.31.1.10069-8,The Baby-Sitters Club Graphic Novel #2: The Truth About Stacey (Full Color Edition),https://www.chapters.indigo.ca/en-ca/books/the-baby-sitters-club-graphic/9780545813891-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a46%3a,Ann M Martin,Trade Paperback,In stock online,12.99,list price,10,1998,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/pretty-baby/9780778318743-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a47%3a,save 47%,https://dynamic.indigoimages.ca/books/0778318745.jpg?width=140&quality=85&maxheight=180&sale=47&lang=en&z=2.31.2.2.31.1.10069-8,Pretty Baby,https://www.chapters.indigo.ca/en-ca/books/pretty-baby/9780778318743-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a47%3a,Mary Kubica,Trade Paperback,In stock online,18.99,list price,10,1999,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/lie-in-wait/9780062424778-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a48%3a,save 33%,https://dynamic.indigoimages.ca/books/0062424777.jpg?width=140&quality=85&maxheight=180&sale=33&lang=en&z=2.31.2.2.31.1.10069-8,Lie In Wait,https://www.chapters.indigo.ca/en-ca/books/lie-in-wait/9780062424778-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a48%3a,Eric Rickstad,Trade Paperback,In stock online,14.99,list price,10,2000,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/spirit-animals-special-edition-2/9780545901291-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a49%3a,save 41%,https://dynamic.indigoimages.ca/books/0545901294.jpg?width=140&quality=85&maxheight=180&sale=41&lang=en&z=2.31.2.2.31.1.10069-8,Spirit Animals: Special Edition #2: Tales of the Fallen Beasts,https://www.chapters.indigo.ca/en-ca/books/spirit-animals-special-edition-2/9780545901291-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a49%3a,Brandon Mull,Hardcover,In stock online,16.99,list price,10,2001,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-power-of-habit-why/9780385669764-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a50%3a,save 28%,https://dynamic.indigoimages.ca/books/0385669763.jpg?width=140&quality=85&maxheight=180&sale=28&lang=en&z=2.31.2.2.31.1.10069-8,The Power Of Habit: Why We Do What We Do In Life And Business,https://www.chapters.indigo.ca/en-ca/books/the-power-of-habit-why/9780385669764-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a50%3a,Charles Duhigg,Trade Paperback,In stock online,21,list price,15,2002,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-book-of-awesome/9780425238905-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a51%3a,save 28%,https://dynamic.indigoimages.ca/books/0425238903.jpg?width=140&quality=85&maxheight=180&sale=28&lang=en&z=2.31.2.2.31.1.10069-8,The Book Of Awesome,https://www.chapters.indigo.ca/en-ca/books/the-book-of-awesome/9780425238905-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a51%3a,Neil Pasricha,Trade Paperback,In stock online,21,list price,15,2003,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/all-the-light-we-cannot/9781501104565-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a52%3a,save 24%,https://dynamic.indigoimages.ca/books/150110456x.jpg?width=140&quality=85&maxheight=180&sale=24&lang=en&z=2.31.2.2.31.1.10069-8,All the Light We Cannot See: A Novel,https://www.chapters.indigo.ca/en-ca/books/all-the-light-we-cannot/9781501104565-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a52%3a,Anthony Doerr,Trade Paperback,In stock online,19.99,list price,15,2004,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-life-changing-magic-of/9781607747307-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a53%3a,save 24%,https://dynamic.indigoimages.ca/books/1607747308.jpg?width=140&quality=85&maxheight=180&sale=24&lang=en&z=2.31.2.2.31.1.10069-8,The Life-changing Magic Of Tidying Up: The Japanese Art Of Decluttering And Organizing,https://www.chapters.indigo.ca/en-ca/books/the-life-changing-magic-of/9781607747307-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a53%3a,Marie Kondo,Hardcover,In stock online,19.99,list price,15,2005,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/lost-ocean-an-inky-adventure/9780143108993-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a54%3a,save 31%,https://dynamic.indigoimages.ca/books/0143108999.jpg?width=140&quality=85&maxheight=180&sale=31&lang=en&z=2.31.2.2.31.1.10069-8,Lost Ocean: An Inky Adventure And Coloring Book For Adults,https://www.chapters.indigo.ca/en-ca/books/lost-ocean-an-inky-adventure/9780143108993-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a54%3a,Johanna Basford,Trade Paperback,In stock online,21.95,list price,15,2006,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/spark-joy-an-illustrated-master/9781607749721-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a55%3a,save 39%,https://dynamic.indigoimages.ca/books/1607749726.jpg?width=140&quality=85&maxheight=180&sale=39&lang=en&z=2.31.2.2.31.1.10069-8,Spark Joy: An Illustrated Master Class On The Art Of Organizing And Tidying Up,https://www.chapters.indigo.ca/en-ca/books/spark-joy-an-illustrated-master/9781607749721-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a55%3a,Marie Kondo,Hardcover,In stock online,24.99,list price,15,2007,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/harry-potter-coloring-book/9781338029994-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a56%3a,save 28%,https://dynamic.indigoimages.ca/books/1338029991.jpg?width=140&quality=85&maxheight=180&sale=28&lang=en&z=2.31.2.2.31.1.10069-8,Harry Potter: Coloring Book,https://www.chapters.indigo.ca/en-ca/books/harry-potter-coloring-book/9781338029994-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a56%3a,,Trade Paperback,In stock online,20.99,list price,15,2008,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/harry-potter-magical-creatures-coloring/9781338030006-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a57%3a,save 28%,https://dynamic.indigoimages.ca/books/1338030000.jpg?width=140&quality=85&maxheight=180&sale=28&lang=en&z=2.31.2.2.31.1.10069-8,Harry Potter: Magical Creatures Coloring Book,https://www.chapters.indigo.ca/en-ca/books/harry-potter-magical-creatures-coloring/9781338030006-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a57%3a,,Trade Paperback,In stock online,20.99,list price,15,2009,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/red-queen/9780062310637-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a58%3a,save 31%,https://dynamic.indigoimages.ca/books/0062310631.jpg?width=140&quality=85&maxheight=180&sale=31&lang=en&z=2.31.2.2.31.1.10069-8,Red Queen,https://www.chapters.indigo.ca/en-ca/books/red-queen/9780062310637-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a58%3a,Victoria Aveyard,Hardcover,In stock online,21.99,list price,15,2010,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-life-changing-magic-of/9780316270724-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a59%3a,save 26%,https://dynamic.indigoimages.ca/books/0316270725.jpg?width=140&quality=85&maxheight=180&sale=26&lang=en&z=2.31.2.2.31.1.10069-8,The Life-changing Magic Of Not Giving A F*ck: How To Stop Spending Time You Don't Have With People You Don't Like Doing Things You Don't Want To,https://www.chapters.indigo.ca/en-ca/books/the-life-changing-magic-of/9780316270724-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a59%3a,Sarah Knight,Hardcover,In stock online,20.49,list price,15,2011,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/moonlight-over-paris-a-novel/9780062389824-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a60%3a,save 24%,https://dynamic.indigoimages.ca/books/0062389823.jpg?width=140&quality=85&maxheight=180&sale=24&lang=en&z=2.31.2.2.31.1.10069-8,Moonlight over Paris: A Novel,https://www.chapters.indigo.ca/en-ca/books/moonlight-over-paris-a-novel/9780062389824-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a60%3a,Jennifer Robson,Trade Paperback,In stock online,19.99,list price,15,2012,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-siren/9780062391995-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a61%3a,save 37%,https://dynamic.indigoimages.ca/books/0062391992.jpg?width=140&quality=85&maxheight=180&sale=37&lang=en&z=2.31.2.2.31.1.10069-8,The Siren,https://www.chapters.indigo.ca/en-ca/books/the-siren/9780062391995-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a61%3a,Kiera Cass,Hardcover,In stock online,23.99,list price,15,2013,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/tiny-beautiful-things-advice-on/9780307949332-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a62%3a,save 20%,https://dynamic.indigoimages.ca/books/0307949338.jpg?width=140&quality=85&maxheight=180&sale=20&lang=en&z=2.31.2.2.31.1.10069-8,Tiny Beautiful Things: Advice On Love And Life From Dear Sugar,https://www.chapters.indigo.ca/en-ca/books/tiny-beautiful-things-advice-on/9780307949332-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a62%3a,Cheryl Strayed,Trade Paperback,In stock online,18.95,list price,15,2014,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/milk-and-honey/9781449474256-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a63%3a,save 24%,https://dynamic.indigoimages.ca/books/144947425x.jpg?width=140&quality=85&maxheight=180&sale=24&lang=en&z=2.31.2.2.31.1.10069-8,Milk and Honey,https://www.chapters.indigo.ca/en-ca/books/milk-and-honey/9781449474256-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a63%3a,Rupi Kaur,Trade Paperback,Available in select stores,19.99,list price,15,2015,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
